TRANSF_FAIL_RATE,20.28457043
TYPE_CONSTRUCT,17.4085044
NUM_CLIENTS,16.05598377
CELL_FUNCTIONAL_TYPE,12.16152622
EXIST_FAIL_RATE,6.329291358
CONSTR_FAIL_RATE,6.30238629
MAX_IMA,5.027287482
NUM_EXITS,3.031045754
BOX_AGE,2.830747934
MIN_IMA_S,2.697774024
LAST_48M_FAILURE,2.291761987
TRANSF_AGE,2.187802546
LAST_36M_FAILURE,1.236503577
BOX_FAIL_RATE,1.226296798
NUM_TRANSF,0.92851744
