28SQ30,0.08,1663.24,YES,0,0,YES,1182.53,909.375,753.87,538763.8,212736.8596,326026.94
28SS34,0.14,1662.63,YES,0,0,YES,696.74,559.6153846,1103.01,540426.43,213296.475,327129.96
28SK08,0.13,1656.91,YES,0,0,YES,736.33,559.6153846,1097.29,542083.34,213856.0904,328227.25
28C012,0.84,1652.08,YES,0,0,YES,115.26,86.60714286,1565.48,543735.42,213942.6975,329792.72
28S165,0.15,1645.32,YES,0,0,YES,654.42,519.6428571,1125.68,545380.74,214462.3404,330918.4
28S827,0.18,1635.53,YES,0,0,YES,549.74,427.9411765,1207.59,547016.27,214890.2815,332125.99
28SA48,0.69,1623,YES,0,0,YES,140.75,106.9852941,1516.01,548639.27,214997.2668,333642
13CHW6,0.06,1615.04,YES,0,0,YES,1652.15,1455,160.04,550254.31,216452.2668,333802.04
28S757,0.42,1614.55,YES,0,0,YES,231.86,177.4390244,1437.11,551868.86,216629.7059,335239.15
45C338,0.29,1613.1,YES,0,0,YES,334.49,259.8214286,1353.27,553481.96,216889.5273,336592.43
45AG84,0.02,1608,NO,20,NO,NO,4565.71,3637.5,-2029.5,555089.96,220527.0273,334562.93
24AQ50,0.04,1604.49,NO,50,NO,NO,2293.38,1818.75,-214.26,556694.45,222345.7773,334348.67
28CH89,0.03,1599,NO,0,0,NO,2777.3,2425,-826,558293.45,224770.7773,333522.67
28S624,0.79,1598.71,YES,0,0,YES,122.57,92.08860759,1506.63,559892.16,224862.8659,335029.29
28CQ96,0.47,1597.54,YES,0,0,YES,206.93,158.1521739,1439.39,561489.7,225021.0181,336468.68
45CL66,0.06,1593.47,YES,0,0,YES,1564.95,1212.5,380.97,563083.17,226233.5181,336849.65
13CPZ8,0.09,1592.57,YES,0,0,YES,1112.87,909.375,683.2,564675.74,227142.8931,337532.85
28CX46,0.77,1591.53,YES,0,0,YES,125.43,94.48051948,1497.05,566267.27,227237.3736,339029.9
28SP38,0.14,1589.68,YES,0,0,YES,675.74,519.6428571,1070.04,567856.95,227757.0164,340099.93
13A163,0.08,1585.74,YES,0,0,YES,1177.67,909.375,676.37,569442.69,228666.3914,340776.3
40CBQ7,0.06,1584,YES,0,0,YES,1607.31,1212.5,371.5,571026.69,229878.8914,341147.8
28CCB9,0.31,1573.31,YES,0,0,YES,317.57,242.5,1330.81,572600,230121.3914,342478.61
28SL64,0.72,1555.38,YES,0,0,YES,135.12,102.4647887,1452.91,574155.38,230223.8562,343931.52
40SC05,0.13,1554.15,YES,0,0,YES,771.62,606.25,947.9,575709.53,230830.1062,344879.42
28CIH8,0.09,1553.84,YES,0,0,YES,1096.57,909.375,644.47,577263.37,231739.4812,345523.89
28SN22,0.6,1552.49,YES,0,0,YES,160.95,121.25,1431.24,578815.86,231860.7312,346955.13
28SK34,0.38,1551.98,YES,0,0,YES,258.58,196.6216216,1355.36,580367.84,232057.3529,348310.49
28SN94,0.49,1545.02,YES,0,0,YES,196.74,148.4693878,1396.55,581912.86,232205.8222,349707.04
28S830,0.65,1541.56,YES,0,0,YES,148.23,111.9230769,1429.64,583454.42,232317.7453,351136.67
40CBF7,0.2,1539.47,YES,0,0,YES,482.88,363.75,1175.72,584993.89,232681.4953,352312.39
40CZ08,0.1,1537.68,YES,0,0,YES,928.35,727.5,810.18,586531.57,233408.9953,353122.57
28SN93,0.47,1536.74,YES,0,0,YES,207.22,158.1521739,1378.59,588068.31,233567.1475,354501.16
19C298,0.04,1536.08,NO,50,NO,NO,2393.08,1818.75,-282.67,589604.39,235385.8975,354218.49
40SP24,0.08,1532.69,YES,0,0,YES,1141.67,909.375,623.32,591137.08,236295.2725,354841.81
28CKH3,0.05,1532.3,NO,60,NO,NO,2082.66,1818.75,-286.45,592669.38,238114.0225,354555.36
28SD01,0.29,1530.16,YES,0,0,YES,336.97,259.8214286,1270.33,594199.54,238373.8439,355825.7
28SL65,0.64,1525.44,YES,0,0,YES,152.38,115.4761905,1409.96,595724.98,238489.3201,357235.66
28C572,0.63,1524.14,YES,0,0,YES,153.78,115.4761905,1408.67,597249.12,238604.7963,358644.32
28CLE6,0.47,1523.99,YES,0,0,YES,204.77,154.787234,1369.21,598773.11,238759.5835,360013.53
28SN23,0.51,1519.31,YES,0,0,YES,191.53,145.5,1373.81,600292.42,238905.0835,361387.34
28SA47,0.18,1519.18,YES,0,0,YES,551.04,427.9411765,1091.24,601811.6,239333.0247,362478.58
28SH22,0.07,1519,YES,0,0,YES,1340.82,1039.285714,479.71,603330.6,240372.3104,362958.29
28C848,0.58,1518.42,YES,0,0,YES,166.05,125.4310345,1392.99,604849.02,240497.7415,364351.28
28C189,0.63,1517.05,YES,0,0,YES,153.12,115.4761905,1401.58,606366.07,240613.2177,365752.85
28CJVC,0.06,1514.6,YES,0,0,YES,1514.85,1212.5,302.1,607880.67,241825.7177,366054.95
28C825,0.57,1514.02,YES,0,0,YES,169.13,127.6315789,1386.39,609394.69,241953.3492,367441.34
28SN06,0.21,1512.77,YES,0,0,YES,458.57,346.4285714,1166.34,610907.46,242299.7778,368607.68
24SDS1,0.15,1511.66,YES,0,0,YES,626.51,485,1026.66,612419.12,242784.7778,369634.34
28CW71,0.18,1511.49,YES,0,0,YES,530.96,404.1666667,1107.33,613930.61,243188.9445,370741.67
28CRM0,0.06,1506.3,YES,0,0,YES,1526.27,1212.5,293.8,615436.91,244401.4445,371035.47
28SFPN,0.05,1505.18,NO,900,NO,NO,2104.88,1818.75,-313.57,616942.09,246220.1945,370721.9
28CC85,0.49,1505.17,YES,0,0,YES,196.11,148.4693878,1356.7,618447.26,246368.6639,372078.6
28C761,0.45,1504.03,YES,0,0,YES,215.4,161.6666667,1342.36,619951.29,246530.3305,373420.96
28SH37,0.2,1503.43,YES,0,0,YES,477.68,363.75,1139.68,621454.72,246894.0805,374560.64
28SW64,0.24,1503.18,YES,0,0,YES,406.5,316.3043478,1186.88,622957.9,247210.3849,375747.52
13C431,0.28,1503.03,YES,0,0,YES,344.56,259.8214286,1243.21,624460.93,247470.2063,376990.72
28SN99,0.16,1503,YES,0,0,YES,590.98,454.6875,1048.31,625963.93,247924.8938,378039.04
28SMKH,0.05,1500.12,NO,200,NO,NO,2066.53,1818.75,-318.63,627464.05,249743.6438,377720.41
13C793,0.21,1499.11,YES,0,0,YES,454.15,346.4285714,1152.68,628963.16,250090.0724,378873.09
28ST18,0.41,1497.47,YES,0,0,YES,237.32,181.875,1315.59,630460.63,250271.9474,380188.68
40CN15,0.12,1497.19,YES,0,0,YES,821.08,661.3636364,835.83,631957.82,250933.311,381024.51
28CG10,0.54,1492.83,YES,0,0,YES,179.06,134.7222222,1358.11,633450.65,251068.0332,382382.62
28SQE3,0.51,1489.63,YES,0,0,YES,190.57,145.5,1344.13,634940.28,251213.5332,383726.75
27A523,0.03,1489.13,NO,0,0,NO,3302.42,3637.5,-2148.37,636429.41,254851.0332,381578.38
45C309,0.52,1488.77,YES,0,0,YES,186.2,139.9038462,1348.86,637918.18,254990.9371,382927.24
28C059,0.21,1488.05,YES,0,0,YES,453.75,346.4285714,1141.63,639406.23,255337.3657,384068.86
28C688,0.33,1488.04,YES,0,0,YES,296.95,227.34375,1260.7,640894.27,255564.7094,385329.56
28S788,0.41,1485.93,YES,0,0,YES,238.21,181.875,1304.06,642380.2,255746.5844,386633.62
28C778,0.36,1484.89,YES,0,0,YES,269.29,202.0833333,1282.8,643865.09,255948.6677,387916.42
28CE02,0.23,1484.25,YES,0,0,YES,420.66,316.3043478,1167.95,645349.34,256264.9721,389084.37
28CFDK,0.09,1481.52,YES,0,0,YES,1112.95,909.375,572.15,646830.86,257174.3471,389656.51
28SA43,0.4,1481.15,YES,0,0,YES,244.57,186.5384615,1294.61,648312.01,257360.8855,390951.12
28S113,0.32,1480.98,YES,0,0,YES,307.68,234.6774194,1246.31,649792.99,257595.563,392197.43
28S119,0.21,1478.78,YES,0,0,YES,452.4,346.4285714,1132.35,651271.77,257941.9915,393329.78
28CB50,0.49,1476.89,YES,0,0,YES,199.69,151.5625,1325.33,652748.66,258093.554,394655.11
28C608,0.03,1476.86,NO,0,0,NO,3017.08,2425,-948.14,654225.52,260518.554,393706.97
24C691,0.09,1476.45,YES,0,0,YES,1121.45,909.375,567.08,655701.97,261427.929,394274.04
28S724,0.23,1475.67,YES,0,0,YES,428.65,330.6818182,1144.99,657177.64,261758.6109,395419.03
13CYN0,0.12,1475.04,YES,0,0,YES,777.09,606.25,868.79,658652.68,262364.8609,396287.82
28SSM8,0.16,1474.95,YES,0,0,YES,621.16,485,989.95,660127.63,262849.8609,397277.77
40C169,0.06,1474.88,YES,0,0,YES,1728.33,1455,19.88,661602.51,264304.8609,397297.65
28C730,0.18,1474.74,YES,0,0,YES,526.45,404.1666667,1070.57,663077.25,264709.0275,398368.22
28SR72,0.25,1474.51,YES,0,0,YES,394.65,303.125,1171.38,664551.76,265012.1525,399539.61
