28S426,609,SUBTERRANEO,1,18,0,2,315,160,9,0.646341463,0.416666667,1,0.333333333,0.666666667,0.5,0.483912113,Regulatory Check
36SRJ1,1030,SUBTERRANEO,3,16,7,11,400,400,15.5,0.245901639,0.4,0.5625,1,0.333333333,0.25,0.480949357,Maintenance Required
28S693,472,SUBTERRANEO,1,8,11,2,400,160,8,0.646341463,0.4,0.75,0.051020408,0.666666667,0.75,0.480658488,Maintenance Required
28CLE6,128,CASETA,2,16,7,2,3215,160,9,0.646341463,0.4,0.882352941,1,0.333333333,0.25,0.473193008,Maintenance Required
28C848,457,CASETA,3,0,0,2,315,0,20,0.646341463,0.416666667,0.810810811,0.051020408,0.666666667,0.5,0.46911793,Maintenance Required
40SI92,945,SUBTERRANEO,2,8,0,2,400,0,14.5,0.646341463,0.4,0.882352941,1,0.666666667,0.5,0.466668804,Maintenance Required
28S603,680,SUBTERRANEO,2,13,0,1,315,0,8,0.646341463,0.6,1,0.826086957,0.666666667,0.75,0.46505985,Regulatory Check
40C477,353,CASETA,1,8,4,2,400,0,24,0.646341463,0.4,0.882352941,1,0.666666667,0.75,0.463334934,Maintenance Required
28SUB4,338,SUBTERRANEO,1,4,2,2,315,250,19,0.646341463,0.6,0.55,0.826086957,1,1,0.460976104,Regulatory Check
28SP44,714,SUBTERRANEO,3,20,1,2,400,125,13,0.646341463,0.4,0.833333333,0.826086957,0.666666667,0.5,0.458792822,Maintenance Required
28SH05,1142,SUBTERRANEO,3,25,0,2,400,0,37,0.646341463,0.6,0.933333333,0.826086957,0.333333333,0.25,0.458516878,Maintenance Required
28C009,1091,CASETA,3,12,7,2,400,250,7,0.646341463,0.4,0.882352941,0.051020408,0.333333333,0.25,0.453933602,No action Required
28C213,603,CASETA,3,16,0,2,315,0,10,0.646341463,0.6,0.769230769,0.051020408,0.333333333,0.5,0.451268377,No action Required
28SI15,689,SUBTERRANEO,3,22,0,2,400,0,43,0.646341463,0.416666667,0.833333333,0.826086957,0.333333333,0.5,0.449894845,Regulatory Check
28CG21,1044,EDIFICIO,3,16,0,2,315,0,25,0.646341463,0.4,0.769230769,0.826086957,0.666666667,0.5,0.449614272,Regulatory Check
28C761,690,CASETA,4,16,0,2,400,0,15.5,0.646341463,0.416666667,0.933333333,0.051020408,0.333333333,0.25,0.449604622,Maintenance Required
40SC06,768,SUBTERRANEO,3,16,0,2,400,0,27,0.646341463,0.6,0.882352941,1,0.666666667,0.5,0.448965751,No action Required
28SS92,392,SUBTERRANEO,6,24,10,2,400,0,24,0.646341463,0.416666667,0.933333333,0.051020408,0.333333333,0.5,0.448662429,Maintenance Required
28CLD4,397,CASETA,1,12,0,2,315,0,7,0.646341463,0.416666667,0.769230769,1,0.666666667,0.75,0.447264639,Maintenance Required
28CE42,562,CASETA,1,16,8,2,315,0,9,0.646341463,0.4,1,0.826086957,0.666666667,0.5,0.446085995,Maintenance Required
28S785,443,SUBTERRANEO,3,16,0,1,315,100,29.5,0.646341463,0.416666667,0.810810811,0.051020408,0.666666667,0.5,0.445362664,Maintenance Required
28SN24,692,SUBTERRANEO,3,23,0,1,315,0,24,0.646341463,0.6,1,0.826086957,0.666666667,0.5,0.443652182,No action Required
28SDDQ,586,SUBTERRANEO,3,16,10,2,400,250,11,0.646341463,0.4,0.75,0.826086957,0.666666667,0.75,0.442495217,Maintenance Required
28CCN3,309,CASETA,1,8,9,2,400,250,4,0.646341463,0.4,0.882352941,1,1,0.75,0.442438556,Maintenance Required
28C559,587,CASETA,1,12,1,2,400,160,30,0.646341463,0.4,0.75,0.826086957,0.666666667,0.5,0.440372972,Regulatory Check
28CBM2,571,CASETA,3,16,3,2,400,160,29,0.646341463,0.416666667,0.810810811,1,0.666666667,0.5,0.437468086,Maintenance Required
28CJ83,769,CASETA,3,16,14,3,315,0,20,0.646341463,0.4,0.769230769,0.826086957,0.333333333,0.5,0.437003196,No action Required
45CN18,68,CASETA,1,8,0,3,250,100,11,0.646341463,0.6,0.9,1,1,0.75,0.433746242,Maintenance Required
28C413,851,CASETA,3,17,0,2,315,0,19,0.646341463,0.4,0.810810811,0.333333333,0.333333333,0.25,0.433514129,Regulatory Check
28CSV2,148,EDIFICIO,2,16,16,2,4000,0,17,0.646341463,0.6,0.933333333,0.826086957,0.333333333,0.25,0.433463156,Maintenance Required
28AGE4,11,INTEMPERIE,1,2,0,0,250,250,31,0.646341463,0.416666667,0.810810811,1,1,1,0.432818286,Maintenance Required
28SA69,883,SUBTERRANEO,3,14,8,2,315,250,8,0.646341463,0.416666667,0.810810811,0.051020408,0.333333333,0.5,0.428932628,Maintenance Required
28SI39,1116,SUBTERRANEO,3,0,0,2,400,0,14,0.646341463,0.416666667,1,0.826086957,0.333333333,0.5,0.428459381,No action Required
28CF39,627,CASETA,3,0,11,1,400,100,11.5,0.646341463,0.4,0.882352941,0.051020408,0.666666667,0.5,0.42663254,Maintenance Required
28CBI8,349,CASETA,3,12,0,2,400,315,39,0.646341463,0.416666667,0.5625,1,0.666666667,0.75,0.426398242,No action Required
28CDG9,365,CASETA,1,8,0,2,400,0,10,0.646341463,0.6,0.933333333,1,0.666666667,0.75,0.42639146,Regulatory Check
40C953,268,CASETA,1,8,3,2,400,250,0,0.646341463,0.4,0.75,1,1,0.75,0.422969805,Regulatory Check
28SJ95,687,SUBTERRANEO,3,22,7,2,400,315,7,0.646341463,0.4,1,0.826086957,0.666666667,0.5,0.422951755,Maintenance Required
28SD64,369,SUBTERRANEO,1,8,1,2,315,250,47,0.646341463,0.4,0.810810811,0.826086957,0.666666667,0.75,0.421173273,Maintenance Required
28SJ08,576,SUBTERRANEO,3,28,0,2,400,0,16.5,0.646341463,0.4,0.933333333,0.826086957,0.333333333,0.5,0.41882275,Maintenance Required
28S757,635,SUBTERRANEO,3,16,0,2,315,160,10.5,0.646341463,0.4,0.810810811,0.051020408,0.333333333,0.5,0.417550062,Maintenance Required
28SH93,610,SUBTERRANEO,6,24,0,3,400,250,25.33333333,0.646341463,0.6,1,0.826086957,0.333333333,0.5,0.41519271,No action Required
28CC54,67,CASETA,2,6,0,2,400,0,25,0.646341463,0.416666667,0.882352941,0.051020408,0.666666667,0.5,0.414847065,Maintenance Required
