0.0234396,0,6511,13589,271289,7730611,0.0234377249820014,0.976562275017999,0.998245267425945,0.00175473257405542
0.0708085785536161,0.01,39440,121361,517549,15405760,0.0708092978496882,0.929190702150312,0.992183934162682,0.00781606583731781
0.127078079800499,0.02,70781,250821,486208,15276300,0.127077913567413,0.872922086432587,0.983846264867776,0.0161537351322244
0.173636034912718,0.03,96712,385691,460277,15141430,0.173633590609509,0.826366409390491,0.975160172964454,0.0248398270355464
0.212153765586035,0.04,118169,525386,438820,15001735,0.212156793042591,0.787843206957409,0.966163334464902,0.0338366655350982
0.243106,0.05,135070,667130,420530,14821270,0.243106551475882,0.756893448524118,0.956927119650835,0.0430728803491645
0.280156957605985,0.06,156043,808894,400946,14718227,0.280154545242366,0.719845454757634,0.947904444101389,0.0520955558986112
0.3094683,0.07,171940,951266,383660,14537134,0.30946724262059,0.69053275737941,0.938582035587924,0.0614179644120761
0.336107142857143,0.08,186276,1093977,367935,14355702,0.33611025403682,0.66388974596318,0.92919095600627,0.0708090439937296
0.357882727272727,0.09,196852,1232410,353192,14101106,0.357884096545004,0.642115903454996,0.919626392276892,0.080373607723108
0.381827531486146,0.1,210552,1381793,340881,13990444,0.38182698532732,0.61817301467268,0.910111130865339,0.0898888691346614
0.399947142857142,0.11,221654,1538707,332557,13910972,0.399945147245363,0.600054852754637,0.900405244665601,0.0995947553343989
0.41923917293233,0.12,232345,1687930,321866,13761749,0.419235634081604,0.580764365918396,0.890746597388852,0.109253402611148
0.437279426433914,0.13,243560,1847254,313429,13679867,0.437279730838491,0.56272026916151,0.881030488523919,0.118969511476081
0.450637647058828,0.14,244743,1951760,298356,13188151,0.450641595731165,0.549358404268835,0.871085107435572,0.128914892564428
0.461955681233934,0.15,249606,2090285,290715,12972184,0.46195872453597,0.53804127546403,0.861225606505813,0.138774393494187
0.476063673469387,0.16,259212,2256780,285276,12921852,0.47606558822233,0.52393441177767,0.85131861685559,0.14868138314441
0.488880101265821,0.17,268227,2425792,280428,12869003,0.48888099078656,0.51111900921344,0.841397547335548,0.158602452664452
0.503669795918367,0.18,274242,2555727,270246,12622905,0.503669502358179,0.496330497641821,0.83162336368653,0.16837663631347
0.524055384615381,0.19,283885,2688680,257825,12412510,0.524053460338557,0.475946539661442,0.821955753155877,0.178044246844123
0.536799291139245,0.2,294516,2874438,254139,12420357,0.536796347431446,0.463203652568554,0.812064300306085,0.187935699693915
0.551945563909776,0.21,305892,3054736,248319,12394943,0.551941408597087,0.448058591402913,0.802278351543744,0.197721648456256
0.566519509043928,0.22,304530,3110648,233013,11874379,0.566522120090858,0.433477879909142,0.792416256573979,0.207583743426021
