28C463,2/7/2016 0:00,2944,6926.916
28C463,4/5/2016 0:00,1879,5256.95
28C463,4/26/2016 0:00,6041,3981.855
28C463,5/24/2016 0:00,7562,3250.744
28C463,6/6/2016 0:00,3253,3103.299
28C463,7/26/2016 0:00,5579,3598.401
28C463,8/23/2016 0:00,3352,3355.817
28C463,9/25/2016 0:00,3383,3278.058
28C463,11/27/2016 0:00,2932,7355.783
28C463,12/21/2016 0:00,2391,7102.701
28C548,6/7/2016 0:00,1558,1258.266
28C548,6/18/2016 0:00,1454,1209.06
28C548,6/21/2016 0:00,1568,1310.179
28C548,7/1/2016 0:00,1900,1561.383
28C548,7/20/2016 0:00,2007,1654.03
28C548,7/23/2016 0:00,1425,1188.007
28C548,8/15/2016 0:00,1515,1250.219
28C548,10/7/2016 0:00,1470,1230.711
28C548,10/24/2016 0:00,1925,1581.521
28C548,11/25/2016 0:00,3035,2385.449
28C548,11/27/2016 0:00,3000,2497.312
28C548,12/9/2016 0:00,2762,2281.81
28C558,4/29/2016 0:00,2256,7178.192
28C558,5/21/2016 0:00,1903,6212.688
28C558,7/11/2016 0:00,2703,4779.451
28C558,8/30/2016 0:00,2162,3886.249
28C558,9/22/2016 0:00,1952,3561.195
28C558,10/4/2016 0:00,2201,3668.776
28C558,10/29/2016 0:00,2416,3937.018
28C574,3/8/2016 0:00,8399,4751.926
28C574,4/7/2016 0:00,6451,3813.641
28C574,4/19/2016 0:00,6450,440.022
28C574,5/20/2016 0:00,4769,2564.64
28C574,6/1/2016 0:00,4509,17.858
28C584,4/15/2016 0:00,7089,4107.463
28C584,6/11/2016 0:00,6928,6408.605
28C584,7/20/2016 0:00,7580,7196.263
28C584,7/31/2016 0:00,6150,5495.8
28C584,8/28/2016 0:00,6388,6005.299
28C584,9/21/2016 0:00,6422,5833.785
28C584,11/11/2016 0:00,7401,6859.09
28C584,1/21/2017 0:00,7935,7358.829
28C599,5/14/2016 0:00,5733,6734.111
28C599,5/16/2016 0:00,5304,5461.71
28C599,7/11/2016 0:00,7045,4704.381
28C599,8/16/2016 0:00,5165,3392.791
28C599,10/8/2016 0:00,5007,3592.084
28C599,10/12/2016 0:00,5417,3853.487
28C599,10/28/2016 0:00,5404,3303.879
28C599,11/20/2016 0:00,7794,4618.739
28C604,2/10/2016 0:00,5593,2942.773
28C604,2/28/2016 0:00,5249,2946.33
28C604,5/11/2016 0:00,4715,8802.832
28C604,5/13/2016 0:00,4570,2530.981
28C604,8/15/2016 0:00,3092,2349.832
28C604,8/30/2016 0:00,4116,3256.495
28C604,9/11/2016 0:00,3921,3172.261
28C604,10/12/2016 0:00,4189,3393.295
28C604,10/14/2016 0:00,4315,3529.112
28C604,10/23/2016 0:00,4164,3652.335
28C604,11/3/2016 0:00,4439,3774.092
28C604,11/27/2016 0:00,5202,4665.889
28C604,12/21/2016 0:00,5881,4983.43
28C628,1/1/2016 0:00,5461,2328.376
28C628,1/11/2016 0:00,6371,2936.837
28C628,5/31/2016 0:00,4480,2920.613
28C628,7/19/2016 0:00,5707,4895.469
28C628,7/23/2016 0:00,4394,3898.053
28C628,8/3/2016 0:00,5517,4834.001
28C628,9/14/2016 0:00,4550,3703.859
28C628,10/2/2016 0:00,4398,3252.73
28C628,10/4/2016 0:00,4718,4082.736
28C628,11/14/2016 0:00,5771,4088.068
28C628,12/29/2016 0:00,6422,4701.196
28C631,4/23/2016 0:00,5864,4386.857
28C631,4/30/2016 0:00,5091,4117.258
28C631,8/12/2016 0:00,4056,3123.941
28C631,9/22/2016 0:00,4803,3645.37
28C631,10/10/2016 0:00,4963,3822.218
28C631,10/12/2016 0:00,4713,4027.448
28C631,11/4/2016 0:00,5773,4474.297
28C631,1/16/2017 0:00,8075,6152.224
28C631,1/22/2017 0:00,399,330.148
28C660,1/8/2016 0:00,6524,2797.428
28C660,1/16/2016 0:00,6780,1879.337
28C660,2/22/2016 0:00,6430,1859.154
28C660,5/5/2016 0:00,4507,2215.588
28C660,5/29/2016 0:00,4152,1827.849
28C660,7/2/2016 0:00,5226,1801.196
28C660,8/4/2016 0:00,5051,2700.831
28C660,9/25/2016 0:00,4179,1791.241
28C660,10/10/2016 0:00,4521,2061.534
28C660,11/3/2016 0:00,4864,20173.721
28C660,11/7/2016 0:00,5730,1761.009
28C660,11/12/2016 0:00,5942,1629.221
28C660,11/29/2016 0:00,6906,1252.65
28C666,3/2/2016 0:00,8238,5074.695
28C666,5/10/2016 0:00,6453,3531
28C666,6/6/2016 0:00,5300,2947.952
28C671,3/7/2016 0:00,5630,2623.892
